name,lat,lon,imgurl,other
Masjid Jami Rumpin,-6.384333,106.631047,http://lh5.ggpht.com/SB1cd7C4evpFrexuxT5nhuAJWpoHGlz9YIBG3tysqQKOfp57MQe98MCL9lrNP2Z7BcvSLw6my6YVD20DvVw,60d9ea7720af420a92ae2ece3f5a7d06.16
Mocacinno Fountain,-6.382193,106.711499,http://lh4.ggpht.com/tdJBFB0iBgb7-_xQtf4LfPHjhn0ivTIOW8B3yYwqTSnRLYABMg0DKrtDVjO95UUQIIGVrcBo7OT_HpRM2t73,4e5aeb5beb4341ea819d3ef77bf753d6.16
Musholla Nurul Falah,-6.38455,106.73882,http://lh4.ggpht.com/aaj0aTNzYqJKxUKJq_V8fBUSon_pyHjC0PCp7q0EqBklEW447VbWajtdu_-pN92wfDAAL4E9pz8h8pTXvdaDRA,2c5a90b4a53743eeb347c4056a093bdc.16
Masjid Jami Nurul Huda,-6.367745,106.805385,http://lh5.ggpht.com/FHmt73QwfLJM88mh4UrcnatgZfn0RsG5wBo2_dnCMqbdE43UThKBYF3ZI5xtzrcUCebv2I6-qsz2YukGSIROkg,de6e24041c394e66a9d8d9f9a84a7081.16
Masjid Bacang,-6.371218,106.806548,http://lh4.ggpht.com/DqEbiAHuquuCSzM1uWg2miUP40G7bTxuLvAqunyupcYxQpa4L_Vvady_LH_8FxLprgk_sqdWFCqcLsL4w486,284fc5b448924e8a99f96e4d557c44ec.16
Masjid JAMI' BAITUNNUR,-6.366227,106.798935,http://lh3.googleusercontent.com/B_41xVuPPQHLnVeI_PBzK1eFzOxjattGYt7GcwpBBPEW3F_WqfTrrsz84OKCLotqoVkM0XOMjCv2WWIsU7hpig,027f1160e1bb4486a643585838cae459.16
Graffitti Art at Tanah Baru,-6.368112,106.806276,http://lh6.ggpht.com/klfkOzzZEmUrbyvSV1BLvRxgTmqc2eGAZim6gxrScsCTB0dXx0SK-4mXbLzBdhfaNEV8c8mkomwnn77z6a1q,9f481da6c86241048cdf891d4478a47a.16
Bronze Kid Statues,-6.36688,106.805469,http://lh5.ggpht.com/pU43AWx-sHsHxrHoXP9OwYFX-T6ml5_vdfgvc-uvYLAHlUpLTf_AIQfSLbP5rAAX4oezkt5GE1_I-tWQNgFAEA,e54720dff59244329344060bc21b5d18.16
Puri Angkasa Residence 3,-6.371724,106.796291,http://lh4.ggpht.com/pIh4iA32HqH47F2x5xV0ErigGALowzXXTIwnPkKC-WbODRHy7R0HO5n6q2q8yK1bbXCtl5n36J_6PL3uuH9f,c4459f0eb910462688f2b13444ddede8.16
The Two Balinese Woman Statue,-6.374563,106.803585,http://lh4.ggpht.com/N6H5oi2-6ha2e9Y32WCacGRbeBbKAk0iumG_QFPu3UHfEAWLm-hVsokvExtFrznJAuFyEzpuh908pTqdDbOg,d967450211754177a88e94ab709804e8.16
Masjid Tpu Tanah Baru,-6.365745,106.806516,http://lh4.ggpht.com/bZjJlsssOw3ulX5bidr9EP_tDOtWecBPbKkTKtxJ_iMm1LhOhMuuFRzzsZQ8nXWrdJW-xaILT5JzG3wBV3L8,768e571dc2a446fd8ca8d78b3f073ad6.16
Musholla Al Qodar,-6.369761,106.801976,http://lh4.ggpht.com/4r-qQ5AYq0CW1ZYHM3MnBIzftU7o7z_e2EV4Msq5fcWdGxjaSQGgfQG_GXvYbePxocMN6FfcZR4hndc4FMAQdg,97eefa14b0c2430593cfc160f3edc12e.16
Patung Diponegoro,-6.367507,106.797626,http://lh3.ggpht.com/suB-Qg21sqiFd6HJZFemMRDvOGdRaxGuD7Tmb_W5ec7aJe0jXFCe1oZDep2AyqdiUTkJSpFi3nCzu4jn2e9R,0f0cfc058e1c4e0f84166c2059672323.16
Musollah An-nur,-6.376617,106.794738,http://lh6.ggpht.com/7pjNjHEAijBCfqvRrs3giXxMvolTGNUSDDUXHQVAejUobaKysiT42tvryz38Ff89WgDQJw55H7vPN_aYs9c3,46a18f448f2446de8cd6a6492ab5a956.16
Masjid Jami Limo,-6.368848,106.777812,http://lh5.ggpht.com/7ZqiHj2NOPsQzXwBJihIKHMHzu34i6zH1P_4JdAJ0yx9V2HHXB7yYbaeAv56wllY1bSWLPxr05IwzMN4W6DE,9590ed954fd5484c9efa5bdede2f418b.16
Old Leaf Oak Statue,-6.366186,106.775096,http://lh4.ggpht.com/r_4gIZ6OI5KU3ZkteLuR-bH73VmtXC-hTpQCwdPvzSm1I7c6kJnnw0QPUBgh9tFHHmXj8lXFs7yzkOTdLR1r,78b5774e1e80449ca951fb24a519bae5.16
Mural Slanker's,-6.366299,106.775443,http://lh4.ggpht.com/FG-vV33SVUYjzmRFBuIo_rrqwfcyYaGyYMPP6PBu2ZwB532nczD0uBp4UAif2cF7cy9tvPqwYemrnAvaHTK6,692be476e8984978ad21c7c3d1d0506f.16
Cluster Graha Cinere Modern,-6.366351,106.77509,http://lh6.ggpht.com/UUqOJjj7Kl1d-bmeOitAw8o0UK9JxVPR_e5G3t_BKLUjPMvEsIbMlhvrZIPzGUzCzoHpV7OYuQjBxsOCbWo,5bf0db96c95f464d9127184a3ced5290.16
Musholla Al Muwahidin,-6.366149,106.777764,http://lh5.ggpht.com/L2RKyqoPrn6A4BORtZy6n9eTuLspYdauo528zSqAeBWzJR4DTfHzgD7fqRWq6Gkbq08vlCUUpL6IPmMvWjRr,792175d77f6646a18eaf22d06e5dbffa.16
Masjid SD Izzati,-6.374289,106.802097,http://lh6.ggpht.com/nU7D8H7OgdHxzara64KDsAgWvHtHgPXevrjyC7PhSPxy557V6x7Wv1LaWaeIjph5vclh3Up0GJDtQzMgMcNu,3349395418ac456fa92357a88ed2c2e8.16
Gerbang Tanah Baru Residence,-6.368845,106.800292,http://lh6.ggpht.com/emh50L0zFwJWtoqVd_n9Mj0kyUsy_SWc9M4J4hj_ukaZ48zmaXDtlrHVHlUDzuK-_2danCLdT4a4wf6GXQhik42_jh1SerV9WzUga9gKW7-dRkhb,72df3cd7758a433f83f42ed8cdd9a39c.16
TK Cikal Harapan 4,-6.367607,106.804593,http://lh6.ggpht.com/UwDSpBuBMnCZFpRAwH4iWfFb-g0H3iFkwvWRBaDOHC8JUJY0K0VX7cqjlUK6AeIWOrUQLrAoNvk8BCYi79E,227cbe0ff15441cfa50855517e98323e.16
Al-Hidayah,-6.372339,106.80053,http://lh5.ggpht.com/0yXJgSrSHZK7tvD8OADvXOYOvCQrm-2hWCLLE9BVGjj_WziTYBpS1W7CTxpBIYqCexFy0g8lnQQdHABphGG7,bea2bf689aca4a94bcd50e02c34d248e.16
Tugu Ijo NewLand,-6.368894,106.804393,http://lh6.ggpht.com/0gw3nuvTHxXrdy9MZfOSOxUdmyo8ycEeaXY3UEk7tZThvmbCssyi_uS5PlAzlbhgP21qK4X_lnLmk2YS-aASJg,7948df6f7a5e4e19ba0502b7a4dcf61f.16
Tugu Jl.Perdamaian,-6.370214,106.805154,http://lh3.ggpht.com/gg8hMAomWuCUlKrfW0lfuzJZfGm-YZu-3_yHn4r2GkKCP_-dpKcykXHE4096YPaGS3XqlirHMsYtc3ZjCY-c,a82b6fce256c4828bcd292f1f3b05aae.16
At Toyyibah Mosque,-6.369129,106.805997,http://lh5.ggpht.com/9KaG9rNbgFeH77w_bXolg5jZikUCzimeAKxRl1jO9MAD9Edx4ZxDNTIWpHun31G5LDnygOcXlRHjALYM7yPy,f5db089c759c4e5fbd81eca44a0d98f4.16
Ar Rahman Mosque,-6.375312,106.806635,http://lh6.ggpht.com/hhPtfFWI1FMbR7BdLvWMSr0-OLxRN-X4swqDe8YHncfzhT-F6bBE1wbACE2nvFaW1h5DsHlJzYgqjA46TQphQw,01f9221197fa40fcb8731a1d62840266.16
Plant Relief Rumah Fajar,-6.368816,106.80518,http://lh4.ggpht.com/Z06VnMz8sRlyj9pkQqPWP7cR1ud3U4ihUk971Psm7Lf-OBznCxo3E39YEyl9N62B-rymf7Dyhr6WLxVDVjzTVQ,155a388ec5df412091bbfb36a8832191.16
Guardian Statue of Palikali,-6.374491,106.80451,http://lh6.ggpht.com/NTsUQ2FNKRUw6Owm26guLtPqAyxdHBcQPFSM1zLEnbq20zWmqH1yMQqcsaKRDxloez-LnQjCx5cwz9BcOt6D,d5e9cb22bb0e47c7819d8304c02bb9d1.16
Gentong Batu Panpan,-6.370273,106.805757,http://lh4.ggpht.com/LK6UvRI7VKfb7_IWttV2huCapSesUNS9MqGLsYk6g1hAOEbX-6qlzWqWhK0hsLKxgZ-ogldngR1fcYrOeYGN,2166c4e0aa7e4debabfccb0be5f14913.16
Masjid Al Ma'mur Cinere,-6.372003,106.79409,http://lh3.ggpht.com/BX9JJjqW7qBghqUTnW066XeEGZK0LTmPZkH-sfT2w8jKZX82wMAveqB1--4KSe6d6ZoIzogqs_lP-bnT0zec,0e3642ee517b43178894d880c5328339.16
Al Muhajirin Wal Ansar Mosque,-6.37307,106.790275,http://lh6.ggpht.com/WiXSmQXHN0QKJ4N-2nIcH5gPkzJ3GO8zHdVW2YlhhQOCGRdflYOjnL675IBdERaLCSDYrL4RE-O_64TD6jg,8b98450e4ec44030b92f5031dbd9e4ad.16
Gerbang Mutiara Cinere,-6.371805,106.790916,http://lh5.ggpht.com/MU7NwWwh_AlXxkBzcn9qPL0fPiQ9ysLdYigx9AZKDZL2FoUQBSUb5Ec3Bj39NPw8SzkupB-HaeR_o9Y4t3E,a064a1f48c7b48709205a9094c03a9e0.16
Masjid Jami Al Hikmah,-6.374262,106.794693,http://lh6.ggpht.com/SNLHe3izvroFigbjgWILXpmTxaglXJlDJjZZiCLDxTkj-JR1_R2JpyhJQQfBfCe8rkwI0ny-WyT_4une1-C5CQ,2351d6ed3828471bb732acce07c364ed.16
Diamond Golden Cinere,-6.374856,106.789916,http://lh5.ggpht.com/XNJG8pey96laRKxp4sWHpUd6R3gsF8gZZD7h_cMzE9yXvEsXtSA9IZ1k4uvc2MsrunD4rSG2jCN2Tv3wMZEtVw,405b75fdf3614d40ad0aaf9bfdcc7800.16
Limo Guardian Statue,-6.368635,106.774266,http://lh6.ggpht.com/WJ43_PfkHd-UBMWG6uUXtbYD59TJkIgT0eNaxzpHwhD6nLH1yfVb2ZxL0xYFlvDSywFinRPeK2raCULheGiq,4e87109ece294f50b801cc9b9fbc9aa0.16
Masjid Jami Nurul Hidayah,-6.367203,106.782683,http://lh3.googleusercontent.com/BzcyuVT0cRPBYDsrLA8PLSPYtf4uIf4EO3t_x52M96-6jqLu427XkN8NlgVGFqRmtYy9HlozkmkxeaGclrM,5afd3522ea774f948d30b38c1da54fad.16
Masjid Al-Hukama,-6.386524,106.772506,http://lh3.googleusercontent.com/Ec-ER6ip2uyop3pN2poJs2WjU_7w0ZUmOowyN-V7pO98WLeZAs2I-S-FZbUqI5pNuK-1HB5Foi4u6iZGHUi-,36f75739e25a425b8dd2269eada08a39.16
Mushola Al Ikhlas,-6.38018,106.770584,http://lh6.ggpht.com/ISGFsoezQab0iXi73z8UZWlLUDBABatcpqdq3sZjSP1_F36NnJHMdzuOGTU_zLOh2MmYtoGIaTw49O2o7_ps,9846b5773ff144ac8737ce2dcbca2d9d.16
Musholla Rw 04,-6.38692,106.773682,http://lh3.googleusercontent.com/_FJdCSuEN264dR9i4Vb4NMAXBW7PE9qhgVlu7esu10AHjmqY2ZWLzHun4ScX5LqrDpz3825FM5F0c1J8gcI,c0d03ad78d4a4312ac737162450548d5.16
Nurul Yaqien Mosque,-6.37741,106.760058,http://lh6.ggpht.com/yQro15xJfMm9-YvzAa0ef0vZDWkVoWKZQMPkO-bryNi1sgfD23Rank6atG2gq-Q_KYU5XleKJtdytTBbvHD0,16f81a8dd30949afaa7069b03b41769b.16
Two Balloons Graffiti,-6.379552,106.767386,http://lh4.ggpht.com/u8w52pvnpSefrWM0WQ5EzWIJHYTknhgjcEtj1K3_0FmNJKfRc0UrIoLmM5AJTwE-HhuvSNHQfA2uj-CXkk7Y,07aa52d2878b48f8ad2047a1d4518be5.16
Dian Al Mahri Mosque,-6.384084,106.771597,http://lh3.ggpht.com/ev-n0cLR5mXxaSwY6corNY4OlYc9VnqdbtqIh2wdz7fwQQQN41DitEv0jc-6qkrtZS3E5WcEKVqwKOPhpFAWJfi5Abrq8BGZirjlPu6gzIrb8MQx,baf0a6f07ee641ebb3366d84eade84e2.11
Masjid Biru Muda,-6.385368,106.758097,http://lh4.ggpht.com/ujLoOLfLspSxxXBe55Sky-7Cjk6QQypu0UGAxIqeKUcfJib8hU6xghtylsfT5keBp6iieK4OQdFrrmFA28A,0d92d09e37ec4d9e9b92e9724eb3ab93.16
Gardu Pos Ronda,-6.377658,106.7725,http://lh6.ggpht.com/ABqgldJr45uMyHhh65N81EY4bDkEuWxAYsImU-J-ANMBO8iH3Obi9gDBn8O9fzWw6EybD18xduoVZWjIDdE,a49472a4ec914c92b6d00a1386cde24a.16
Masjid Jami Al Maghfiroh,-6.378704,106.769936,http://lh5.ggpht.com/1ZtudFJ82VMOid574slAFJWM5ppyHceuX3uc4hudP5ygGPVKeUjG2vmOu1LFnz0Z3qhhk4hQD2oKeMdOZahRug,e0e4c57742d84287aa4000e747ba0493.16
Pilar Masjid Dian Al Mahri,-6.384134,106.772827,http://lh6.ggpht.com/tJLyq0pa4mmzX4SfNd0KK7HqU2QyhUK6okJrdR5Zr1yxT3INoVXld4vgf0zrNXQQSWZrJGs_dhb4uwywmg4U4Q,34d9c6fd36a246b2a22f6bf3c75a4190.16
Tower Masjid Dian Al Mahri 2,-6.384406,106.772435,http://lh3.googleusercontent.com/Q7OSnF0fFYHmO0kiXL5D765g7bL_qz-G236i7LpZmAgxGVh-WYFaEHBXL4FdjqQ3wNJpXHEep4kO6TZcPy2cBQ,0ea4a23993a64715aa57caf377e69ccf.16
Candi Dian Al Mahri,-6.383764,106.772133,http://lh3.googleusercontent.com/kCX0d-cAt_nVSLVh5WfNKRHE91puasCyXrRteTVM6W-4PtRB7ytW53OJ1bm3X4ABf0LbQn8oCLUZVYYbUJUy,27ad75819cf44518a7f005d7fafcff68.16
Mushalla Al-ikhlas Gabus,-6.379604,106.767207,http://lh3.googleusercontent.com/RMWBWgAcweOB7Jtwza39nvN8dEQ4tdx9f8LsaAnsH-Q4yu9wgiRPkNdbdDj6mgAAFDng404OrjNYFMiTxPMd,be7a4d47d0a44194ab988b47182e37f4.16
Gerbang Utama Masjid Kubah Mas,-6.384018,106.76886,http://lh6.ggpht.com/TDncPiqrR4n5k4vIbGGHDayaE6hN3dLkxX9PANayhBG_HY_Gj85N8j5zn92Ii_1P8uSKJN1hRoiCq9mazO2W,afb5447e3e68421a92d5b8300dcbba95.16
TK. Al Amanah,-6.379534,106.767612,http://lh4.ggpht.com/-0vq5OHTDustnhw315x7QAlAUS-cgWWuA3kDuZ6Bk9YWnziUmj9nkZgAwAlcS3WuOOYfbqLElXEXMcQstjk,d3acf4e5d31c4447a075f6afc5d6a627.16
Lapangan Rw Gua,-6.387728,106.773379,http://lh3.googleusercontent.com/MUq4uVTzW3xn5BHJoUoKXbj7uJF30NtOF4G0SBSEzRcqSBMOtI8Cfd_PlvB6IF_V1kmdGLhXfBMgv71CbGPt,d4e3fc1e37f94916be77c072d93dc1dc.16
Mushola Al Muhajirin,-6.378215,106.771859,http://lh3.ggpht.com/MRRtods6HVPccIE77wAjmKkxpJ_JEOT0MfUuM-U5IiWQZ70-6mP2ufgUMZEbWldlv0e0oX7uixSrh1mHEzQ,76fea9bb68e143dba7b2dbb553edacd4.16
Musholla Ya Ibad,-6.385635,106.772968,http://lh3.googleusercontent.com/QOCyjj9sLzmSxOpmfrr59Iiz9FkUzKG3dtQK77MPnxLk83RQWzTEw5yyDBEBFZ2bbinDf3Q6GwLUuMfxgmpB,69131388b194480d81549112af415c7a.16
Tugu Prasasti TPU,-6.386562,106.768457,http://lh5.ggpht.com/cKc1bu0jx2oDVKntBigQboNgfSJSiFVMdyViOoxHKb8ZjbMqsmLUGBQhrFFByMs3_v-UkGyskPg9GFaaYCm3,70ab51905d154776bc90e12dc56fe38d.16
Jamil Al Muthma'innah Mosque,-6.382242,106.768785,http://lh3.ggpht.com/qXo9gMXR98uZucjgL_TNBY6d2k-dJg0KFOH8paiPyzLvShQjSBe3bjmdFcgAaQPH9L3HzGQu8qeO48KKf7k,da57f0dc080645ef9ed9e581bb4f3f8c.16
Musholla Al Hikmah Abdul Wahab,-6.387036,106.75967,http://lh4.ggpht.com/pee-BxDwGmPf8FXwlFIzlioM4gLkxqYxvzs-G0R60eNVs98kjDJntwgOsDUAfP2q1czrg-9X7J0yBtL_YuAq,b9d8e29b43254784a3d99e1f68e2173e.16
Masjid AL BARKAH,-6.380544,106.701117,http://lh3.googleusercontent.com/x0eWWdMddLwzOTqLARIzfJmizpcb_lZknho_Z9HxkRsf36AsZaIapUHmFb0J24d0PMYcN5PjgkcCdkB5sPHf,82619b882cf04ec1844831c88fee905d.16
Masjid Jammi Al-Furkon,-6.381168,106.688481,http://lh3.googleusercontent.com/EaJYDMB2zz-xjBqJ6kvQFFxbi6NzlId2G1dGZIrpjRmv9Az0GagaQOZaJCopHlN65H6XsGNyTHvWCWMRCeA,75a59e5617b94231a4d6c3be22207cfe.16
Masjid Ahsanu'Amala,-6.386778,106.685281,http://lh5.ggpht.com/64mfiwbh99W5PTZs8vMd6P-EzKSQkhc5zODEghE0j6jHWd22fQ9F7I8RoejV7EMaPUwyIt9eQv1p9DzXZGg0mA,05176c4b362b41268748a2907f3f1961.16
Masjid Al-Falaah,-6.380322,106.691538,http://lh3.googleusercontent.com/jk-c5Hopag3HAexPC7ezV2FHPm4fEEnutruwB14Vep4inrU0jM9pJpi7O84YQSvfDUOgM6McoLd94tNPaL64,95ec2a2925c1412aa584afd63df541af.16
Masjid An Nurr,-6.378502,106.850082,http://lh4.ggpht.com/ah9cZeNCDe4VBptYLA9JAoyz5xd260A09rrpLHFN9qivP4jfHoE9LGWBsguS54aiFNYEwEIVN5I8qru3wISs,21fdc40e23aa46398d3410002ecef5f6.16
Masjid Al Huda,-6.380828,106.851647,http://lh5.ggpht.com/k-d_BBxQFjHEoPKsYaFyrVXzlTKvzPbs2XHnn-qWoFhsOQ8l63W9puImmq8kZuyfwgzs7_V4r7X7rv1x8DmRhw,907193e110c4459386a73d151959959f.16
Masjid Jami Al Kautsar Depok Timur,-6.386392,106.846816,http://lh6.ggpht.com/HxjCeff61OfOEQ9YkouQwdzH9Q79JwHqyQJ5uRive7CmlPP2lpn-ePx8cFVvSZgVx26w0FoVqAVbCJNJI5Y8,663486b0cfd4481fb57932cfa98b042b.16
Water Bank Enervon C,-6.38726,106.867459,http://lh5.ggpht.com/9l7NpMUcxcu0mPjQh0BHg4YGKjSmOt14nt-XJYXKsdh7G6z5Nr9rrwwZh3O10EJK4PVQfs5shhlmzIkMzqk,c205d742ea3249fd90cb082e05dbee12.16
Blue Mosque,-6.383427,106.852092,http://lh4.ggpht.com/x417Ak6c_YGPRJXy12iZVRdiNvIrvD9ibTP_uLn42pIsi_UVf548zPJI8tBQxgeQ2Sil3nHPOQfqxO5hdjPS,7adf4c8cca044cb9aa16559f4c401a87.16
Masjid Jami Al Hidayah,-6.377642,106.849175,http://lh3.googleusercontent.com/Y-F9FZEDUi-RCfmCr3L7CvVALgjjzyX-8Lq5BicKLzYh31ZH9vg8yP5gq5VJOwMTjhndbEAIwh_sle8oevsk,298a0d0c1e8b4765a4c7da99d49ca50a.16
Masjid Jami at Taqwa,-6.381149,106.847085,http://lh3.ggpht.com/D6kawWx1lOxcN9Hbd8EY4H-9K7JZvAwf8XwiHbSIFLeiyPz3ZmExq6GHMgEP-McqPlrPO7rn1Fa8t2qc7c0,d2421729784f4f13873fab3605717710.16
Musque Uswatun Hasanah,-6.383594,106.849959,http://lh3.googleusercontent.com/C4EWvBGPft2fFXrmWDvuU5R4gLI4UjNNn9upLMwBtiu2T2Nq_aJCGu0oVEicNFX4_s5h3YSKT5HKc-ZQFVow,6f47b4fb795f4ef8a6f9aea8bc6ccb3c.16
Dome Juanda Residence,-6.380194,106.84186,http://lh3.ggpht.com/E9TJPMPj84tz4ShXVsBSTpJ3QU8WwoF9snHvRZjxI1XzNO6xRNGLgCAOCCwD_9bn-p3XIFzX4aZLYFAaNJAZ,fce6f53ca44d41daa1c5759416677fe4.16
Masjid Jamie at Taubah Gate,-6.379845,106.850912,http://lh3.googleusercontent.com/ZfW10oNuoVRHiuKza2LUTKKhzNrzzRBmpo0JSUhv0K4veDj2m18DpE9jXcXQ-zkOXUl6uaEHdKP9APucesQU,d965a28a9bee43979feb8edf30a4181a.16
Musholla Ash Sholihin,-6.379215,106.859049,http://lh6.ggpht.com/cFnJJQDE2c75JVkNNGJZzyH20Jg4Yko5rnlm-xhbmTn4d9YpL6BPw0GdWm_w-cuoh5RLcxf9g9Em7AybbeOALg,3cf939f61ed34320b524158f20a0180a.16
Musholah Al-hidayah,-6.383911,106.872458,http://lh6.ggpht.com/NoIYk0lAHb0Fx5FkwNrgJf14s-2dsPuctskL7qV7RkqFhURfRddHcxSDrX3-SG96784pVee3E07I2niMgF0,05334c4cf49143a6adea7742684e119c.16
Arjuna Dan Bauroq Wood Art,-6.379319,106.847996,http://lh3.googleusercontent.com/EJfBhsjbfQvSR6fFf_dh_oT2DG_kPBzTejC4_KxwUZFTtZpeQrBTwuKmwqXRyjK-jsbjq4wX5xoXySNIkDMabg,5666d85e24eb4a568349ff056e5cb6ff.16
Milisi Mural Depok,-6.379068,106.847,http://lh5.ggpht.com/KOaTfXfAJp5ZEyUzYmj_tqfcKN24lBLKrKv8dUJXAvQbF1Y-8EbBo8MsFHAQVb7H1wWAscNCH5_pUEfiBBp0HQ,fb5488f173b24bfe8f4e82e30adf9fe8.16
Masjid Jami Al Hidayah Gate,-6.378054,106.849387,http://lh5.ggpht.com/nkZx1GCaTWuIpg2IwdBL4wHQLrx-Ikxypl-9kTg3ZgUhhJGSmqcIuQDn4q3TZ3f_mAzo3DRna4xsu6FWg4Y,f3055df1a21a49f4af14d5e5f600f6d7.16
Masjid Khayangan Mungil,-6.382472,106.842754,http://lh3.googleusercontent.com/8QWBYP6jfAS9a8NTLPdRDZ146q-aMTmw6efR58oGdxly_wMGHscBruRYX68lr1jmxqeFbvLoCTV1jail7TVMQg,31061294cc4f4b33a74022fe3b11cd75.16
Menara Masjid An Nur,-6.384826,106.85429,http://lh6.ggpht.com/MY_cIpsUY-OOFmpV75ESwLsR7wSgDhjl2kKWFy68k-3PokXRV6IfM0U6-sh9_X5a4nrTEOHchqcpiMkCBXE,68d0cfa3a62f43399c8407afa71713ea.16
Musholla AL-Amin,-6.380006,106.857063,http://lh3.ggpht.com/OU7RYIvOsiRhfJzeiWi0dDY7gM4k-ZKbaXqngBDjL1MF2WAOukIHn27WPqs10gHT_5T_ZzURNxwqYfDAGiQ,16c4bd94acd24f5094aad29114da3380.16
Masjid Nurul Amal,-6.376925,106.852753,http://lh3.googleusercontent.com/4QR1pLMK1_j8u2-AcgZ82yKrY7tcbvIZnnd9KxNDSoC3zQZZvap3Du63zaDvL_DNOo6uwzC1k_d2gukKiLxo,db853fbe86be477992b579e2dbeb69a4.16
Jatayu Statue,-6.377189,106.864574,http://lh3.ggpht.com/CcJw9xHNKkhXZwYZQe8gBUNuw3H93HhlGZP1eGKLIxSAq4S2YYVuc2jAe9tb84M9b8CI3yX6h5bQJfeGcrXu,cd16c751816d4887aff952c54aec70dc.16
Mesjid Tol Cijago,-6.382212,106.874643,http://lh3.ggpht.com/MLC3-5HIwTjtPgCnnb8yKeXTKXb4T2Ue_1yMnj3W3ncV7n5B2ikqQX5HkBuXlnNGMNYvGhGq4fa5jt0MHXNd,50ac8d124b8f4926856cc97028c53298.16
Masjid Jami Ricky,-6.382079,106.874484,http://lh6.ggpht.com/bOqAwyCqLpSSSdlCSRv1tD61Yghe-Wt5cuVE4hcnVg1dqxfMUOubHkRwZ2b_x_8jlfy3ME_0C4aMP74iszM,bfbca3713e0a4f339675a477956086a1.16
TKA-TPA Masjid Ricky,-6.381824,106.874861,http://lh4.ggpht.com/mI0ipZjI6TgmEDrLIxDSaes8_tZNoaeSCdsKLMd_pn9plI1w9LoA9WSufvOoT0wLy_Vtg1aT_RznnFBAujg,fd4a732e4b024a8ca229cc901916a593.16
Masjid Jami Nurul Huda,-6.378203,106.8136,http://lh6.ggpht.com/hxt1__WkeK_V3AkgqEA5-tGUeERODUb3oA0SMfP31M6LdOMNox3tD7rp2RimpSHwwIHjPGIkC07N-jWpYYaf,e68b95a0d21e44969b86d0cf7f222e05.16
Mushalla Mardatillah,-6.387363,106.811134,http://lh3.googleusercontent.com/wCJcZp5HNrAt9DRqJri7oIM87soSp5gLky7CxUcL_MDmJehctoJLYZFw5Vor08aVlhGp4TIUyjQwo3gifdFi,f694eb4b90894eb79e6a85f4b1871dad.16
Masjid Nurussalam,-6.385112,106.810981,http://lh3.ggpht.com/s4GNdh5Hf77HxkK0LZtLW03YI0Y2HdSvC1cuN1nv9sg4AOxJucoRuCMPNqgo3LHXvkdvz-900FT_-aRSRCqa,5a10a45fd68d451a84ba1b9c7ab3b686.16
Gereja Kristen Oikumene Depok 1,-6.385936,106.812714,http://lh3.googleusercontent.com/dk8IGOpnkIHNKvQm1kk_mc7IYQnS_RjLA1-0FmXH_v96Ng99Ucas-DM7f3uka-s7Ds800L8QtkLWqpy__gsF6w,565f1b6dca36477397ceba445d15f13c.16
Mushalla Al Irsyaad,-6.379672,106.818765,http://lh4.ggpht.com/_0qJl0j-AAws2FylUy_PWB0GYeq_YzFcg5XwqSccU4kYBv50jER8XkwNYKzmsRHZQd0I28sboSnAbs2kCvWO,5f3f96f607964cef8826c106c3e3709c.16
Masjid Al Hidayah,-6.37841,106.819697,http://lh3.googleusercontent.com/03iXsuplhuM4ZXBEVYZwQfA_Ef-XqgR06TE7ZvVKUfv06O-kknxNkbKPbZ-93Uu2-shWXDMUoVT9CMjOhKVwpg,a5e1c8990d2249649d6ff9ff7fcee3ff.16
Coffee Toffee,-6.378179,106.831255,http://lh6.ggpht.com/5rkBndVvaa01kFLwcVtpXdIBv1qSyrxP-DUJk4QKawoKTdNcF9rp-tH6lky2HS9o4C5uTBgBqeJhvgvzRHGI,2607635cd0e348b188e250b2d98ee215.16
Musholla Al-Ikhlas,-6.386642,106.837171,http://lh4.ggpht.com/GtIPAi2WylgCV9108tLbojYhA-8dzpe9cU1agwIEm5MdGyVTYO-Z0gc_aicRnK2-GOEpLtBdIWeMRe70LAfN,d83136cab5824689b17c896a1ef3c181.16
Pesona Khayangan Gate,-6.382454,106.83041,http://lh3.googleusercontent.com/8Cfy4XcmzHVqcHFVfVzcP4rpzBV8ot7uEobk6G5U58XD3iVZ-6-3kWyv7dWAHqvMUIc2juA0eweqm0-c4GB-,095522f32a934213a96510bd75aae877.16
Aida Misbahul Jannah Mosque,-6.386647,106.839291,http://lh3.googleusercontent.com/ZyZGr2PMrLQK00U6Yd3J0DWF7LJTfMsp_2IqvYY0P_IvdqyhwQVFe-w224v-RSdABEh2Z7aQH90P4F6fq6-f,e42057454ac04f9c8042b3986756017b.16
Masjid Al-Marhamah,-6.386666,106.814251,http://lh3.googleusercontent.com/VpOs-ssl9-jgj7hZHGu2Slol8XENqLY9N5FbopYB6saj7TcFnNt5CGXOJUPv88_UiubjCTWv-K3DQZ4j3pc,ad88d6c0347d4fa09b411ffe43e21871.16
Masjid Darul Abidin,-6.381847,106.819656,http://lh3.googleusercontent.com/h_21FZhaiz3LO7RVD8CH0Y6r8CZw9HYOlY1lAfFrMjfFdngZSAn4zvxg0JSyfmzAeEmjSbYL-oLEPTQewSz_,6d902c8291d140a2b85c2d489d4bfd38.16
